hash,createDB,sizeResult,buildTime
4e3ab2b35e6185ecf7973e72ca5fc4c3a9e96f3c31e8497826e7b7b4e759a93cc94e71a171481ec7627096c9ac28b3fd9db74a8f65d4e959793e10738a8f6ac4,1,159,0:00:26.119747_0
49b46effdcf2a544c648e4c7838081fa6eac02e29212ff341315e0a96b55daee05f8239949d8732ec79b272f8f0450c87b0c57a3992f4cefcc65b1fa8400ce97,1,159,0:00:25.282929_0
3c516850704707845115f106a3722c27801ceea36817b39d32304c4f46a40e26e43e3a480ea0f27485b7ad4c4dd08e9cc5af27bb2353ca858c999dffd587d229,1,533,0:01:23.477741_0
dab0b0bf2fca7986a985088f922b778a9a38d34e2eebb6106509e9f12843a82572e834a092c99c7c20330ab98536ec2b47aaba458d5f3bea73a3c1bc090ae0ea,1,159,0:00:52.300707_0
aaa352469e901fee5ab63e1a596716950b179663842b0581cd5c4cb3586f7e0e9508019b03c0b564e6d7026304688adeb843d2264a6857f712ccf6b79bc71c27,1,159,0:00:22.697231_0
8fcd78f0e1d7c78e6708938f0d6715b5792baf64946b10bc6d06d1350b2d6b8642f99b44514ed583f6691c15026b582eaaf45fa24d7809a03f6fbb2b63a64701,1,159,0:01:14.369532_0
71902f22138ee2ea8003367eb1c71daa19808973f4babd4fb81a5902a06567dd6d205bf5356625a7c333ea67b6e4f1536c8ed31ba463e70c0b54e59c1f66a6b2,1,159,0:00:36.611806_0
39b8e09a1c429b6941b1b22c6dd1f7414bf59eedfdda2dc384dd49200d28d24679ac2725e734d215eaa0dc0e895532dc7d47699678b34349933bce62b8a6c477,1,159,0:00:35.292793_0
0aa6b1e997ec48a4678026bb37e655d1dc03d33431f49e278fe38f340bb8c0b8279513d152886665802bc1ac255e9b5ecd4007cba2c668d25115b721240eac0b,1,159,0:00:26.934586_0
0297c8eca24024f936c47979f9e0ac5d952596c6f549d904763979d630b23b464ac6793bebbdeb5c3fd1e59c6747daec5ddca92f30edb5c2fb4ead4d6a983da5,1,159,0:00:16.134776_0
a5356635900499f2e4a7bc58e57e1c04cf560cc8d8aa9c4cebfc10bfd19923e87df148d79ea6b28c975d1c779d54d867cbff08eea4e887812ac756930e3f726e,1,159,0:00:17.980227_0
a6f1fcc46aed37329eb6a51ad2c84b08d646dc543c1b39f29708303cb716214affdf7f9a585acacf2fb820bacbd76b92edb23cea3b3aac907d2e98e40d9897e2,1,1789,0:00:39.126330_0
3d565c6938a3e9f09da5edd336adc9fd0d4fad4a8766fbc12600e1dbde21b6029291eb86bc9b0b0ae4e9ff7d6492a3308409e34e40b93652263b9afeb802e947,1,159,0:00:10.320280_0
